##########################################################################################################
##### ERC Consortium Data Access Policy #################
##########################################################################################################
# By downloading datasets from the exRNA Atlas, you agree to this data access policy:
# Common Fund exRNA Communication Consortium (ERCC) Data Sharing and Access Policy
#
# Revised December, 2015
#
# The ERCC. The ERCC is a community resource project designed to catalyze exRNA research activities in the scientific community. Thus, data are shared with the scientific community PRIOR to publication. In pre-publication data sharing, the desire to share data widely with the scientific community must be balanced with the desire for the data generators to have a protected period of time to analyze and publish the data they have produced.
#
# ERCC Data Sharing Policy. The following policy has been developed to address this balance. By accessing pre-publication ERCC data, users agree to adhere to these policies and to follow appropriate scientific etiquette regarding collaboration, publication, and authorship.
#
# The entity responsible for ERCC data deposition is the ERCC Data Management and Resource Repository (DMRR). All data are date stamped by the DMRR upon receipt from the data producers. The DMRR processes all ERCC data through consortium-approved analysis pipelines to ensure that the data are processed in a uniform fashion. 
# ERCC Pre-publication Data Sharing.Users of the pre-publication ERCC data agree to a protected period (embargo) of 12 months AFTER the DMRR date stamp.
# By requesting and accepting any released ERCC dataset, the user:
#
# - Agrees to comply with this pre-publication data sharing policy
# - May access and analyze ERCC data
# - May NOT submit any analyses or conclusions for publication or scientific meeting presentation until the 12 month embargo period for that dataset has ended, or the data generator has published a manuscript on the data, whichever comes first
# - Takes full responsibility for adhering to a 12 month embargo period and is responsible for being aware of the publication status of the data they use 
# - Agrees to cite ERCC data appropriately in meeting presentations and publications
#
# Researchers wishing to publish on datasets prior to the expiration of the embargo should discuss their plans with the data generator(s) and must obtain their consent prior to using the unpublished data in their individual publications or grant submissions.
#
# Following expiration of the embargo period, any investigator may submit manuscripts or make presentations without restriction, including integrated analyses using multiple unrestricted datasets.
#
# Proper Citation of the Datasets Used. Researchers who use ERCC datasets in oral presentations or publications are expected to cite the Consortium in all of the following ways:
#
# - Cite the ERCC overview publication [The NIH Extracellular RNA Communication Consortium. J Extracell Vesicles. 2015 Aug 28;4:27493. doi: 10.3402/jev.v4.27493. eCollection 2015. (PMID: 26320938)
# - Reference the www.exrna.org website and/or GEO accession numbers of the datasets
# - Acknowledge the NIH Common Fund, ERCC and the ERCC data producer that generated the dataset(s)
#
# Data Quality Metrics. The consortium is still in the process of developing consensus data quality metrics for different assay types so that data users will have a sense of the relative quality of a given data set. We encourage the scientific community to use these pre-publication datasets, however users should be aware that final determinations concerning the quality of a given dataset might not become clear until the consortium performs an integrative analysis of all the data produced by the ERCC.
#
# Unrestricted-Access and Controlled-Access Datasets. The ERCC will generate both unrestricted-access (e.g. GEO) and controlled-access datasets (e.g. dbGaP). Currently only unrestricted-access datasets are available. Once controlled-access ERCC datasets become available, we will update this link and describe in more detail how they can be accessed through dbGaP (http://www.ncbi.nlm.nih.gov/gap).
#
# Questions? Please contact William Thistlethwaite (thistlew@bcm.edu)
#
# The full data deposition, sharing, and publication policy is available at http://exrna.org/resources/data/data-access-policy.
#
##########################################################################################################
#### INSTRUCTIONS ON HOW TO DOWNLOAD DATA AND METADATA ###########
##########################################################################################################
# This tab-delimited file contains a list of URLs for batch downloading the selected files.
# The first column in this file contains the name of the file and the second column contains the URL to download the file.
# There are (at least) 2 ways to download these files:
#
# 1. You can copy and paste each URL in your browser and hit Enter to download each file in this list.
# 2. If you want to download the files in bulk, you can use a command line program to download these files.
# For example, you could do something like this with wget (tested on Linux):
# sed '/#/d' exRNA_Atlas_Biosample_Metadata_Downloads_Mon-Sep-29-2025-18_19_25-GMT-0400-_Eastern-Daylight-Time_.tsv | cut -f 2 | tr ',' '\n' | xargs wget
# If you wanted to use curl instead, you could do (tested on Linux):
# sed '/#/d' exRNA_Atlas_Biosample_Metadata_Downloads_Mon-Sep-29-2025-18_19_25-GMT-0400-_Eastern-Daylight-Time_.tsv | cut -f 2 | tr ',' '\n' | xargs -n 1 curl -O
#
# Please refer to this "Download Help": http://genboree.org/theCommons/projects/exrna-mads/wiki/Downloading_Data_and_Metadata_from_the_exRNA_Atlas for more details.
##########################################################################################################
#### IMPORTANT NOTE ON PROTECTED SAMPLES ###########
##########################################################################################################
# If you selected any protected samples (for which the associated study is in a controlled access database like dbGaP or will be in the future),
# you may not see the associated downloads for those samples below.
# Any potentially identifying files (raw FASTQ files or full alignments) fall into this category of protected downloads.
# If data from the associated study has already been deposited into a controlled access database, you can go back to the Atlas grid results page
# and click the Links to External Databases icon in the External References column for a given sample to view the study ID(s) associated with that sample.
# You can then visit the controlled access database website(s) to request access.
##########################################################################################################
#### IMPORTANT NOTE ON RNA-SEQ VERSUS QPCR PROFILES ###########
##########################################################################################################
# We support both RNA-seq and qPCR profiles in the Atlas. However, each sample profile is only associated with a single assay (not both).
# If you selected a combination of RNA-seq and qPCR profiles, your list of downloads will only contain downloads for those assays which are relevant to the type of download.
# For example, if you choose to download qPCR Target Files, your list of downloads will only include those samples which were profiled using qPCR.
# As another example, if you choose to download raw data (FASTQ) files, your list of downloads will only include those samples which were profiled using RNA-seq.
# Finally, as a third example, if you choose to download biosample metadata files, your list of downloads will include both RNA-seq and qPCR profiles,
# since biosample metadata exists for both assays.
##########################################################################################################
#### LIST OF DOWNLOADS ###########
##########################################################################################################
#DOWNLOAD NAME	DOWNLOAD URL	BIOSAMPLE NAME	CONDITION	BIOFLUID	RNA SOURCE	RNA ISOLATION KIT	ANATOMICAL LOCATION	CELL CULTURE SOURCE	PROFILING ASSAY	SPECIES	MEETS ERCC QC STANDARDS?	TRANSCRIPTOME READS	REFERENCE GENOME READS	TRANSCRIPTOME GENOME RATIO	BIOSAMPLE ACCESSION ID	RELATED DATASET ACCESSION ID	FASTQ IDENTIFIER
EXR-LLAUR1LLAUR01RNAISO175-BS.metadata.tsv	ftp://ftp.genboree.org/exRNA-atlas/grp/Extracellular%20RNA%20Atlas/db/exRNA%20Repository%20-%20hg19/file/exRNA-atlas/exceRptPipeline_v4.6.2/LLAUR01-RNAIsoBiofluidPool-2023-08-21/metadataFiles/EXR-LLAUR1LLAUR01RNAISO175-BS.metadata.tsv	BFPmiRCury3	Healthy Subject	Plasma	extracellular vesicle	Other	Entire cardiovascular system	Not Applicable	small RNA-Seq	Human	FAIL	22237	35999	0.617712	EXR-LLAUR1LLAUR01RNAISO175-BS	EXR-LLAUR1AVB5CS-AN	sample_BFPmiRCury3_93_S126_L003_R1_001_115_180_fastq
EXR-LLAUR1LLAUR01RNAISO186-BS.metadata.tsv	ftp://ftp.genboree.org/exRNA-atlas/grp/Extracellular%20RNA%20Atlas/db/exRNA%20Repository%20-%20hg19/file/exRNA-atlas/exceRptPipeline_v4.6.2/LLAUR01-RNAIsoBiofluidPool-2023-08-21/metadataFiles/EXR-LLAUR1LLAUR01RNAISO186-BS.metadata.tsv	BFPExoRNeasy1	Healthy Subject	Plasma	extracellular vesicle	miRNeasy (Qiagen)	Entire cardiovascular system	Not Applicable	small RNA-Seq	Human	PASS	2607256	2653297	0.982648	EXR-LLAUR1LLAUR01RNAISO186-BS	EXR-LLAUR1AVB5CS-AN	sample_BFPExoRNeasy1_49_S87_L003_R1_001_115_180_fastq
EXR-LLAUR1LLAUR01RNAISO132-BS.metadata.tsv	ftp://ftp.genboree.org/exRNA-atlas/grp/Extracellular%20RNA%20Atlas/db/exRNA%20Repository%20-%20hg19/file/exRNA-atlas/exceRptPipeline_v4.6.2/LLAUR01-RNAIsoBiofluidPool-2023-08-21/metadataFiles/EXR-LLAUR1LLAUR01RNAISO132-BS.metadata.tsv	BMSExoQuick1	Healthy Subject	Serum	extracellular vesicle	SeraMir Kit (System Biosciences)	Entire cardiovascular system	Not Applicable	small RNA-Seq	Human	PASS	3752593	3944703	0.951299	EXR-LLAUR1LLAUR01RNAISO132-BS	EXR-LLAUR1AVB5CS-AN	sample_BMSExoQuick1_40_S39_L005_R1_001_125_160_fastq
EXR-LLAUR1LLAUR01RNAISO170-BS.metadata.tsv	ftp://ftp.genboree.org/exRNA-atlas/grp/Extracellular%20RNA%20Atlas/db/exRNA%20Repository%20-%20hg19/file/exRNA-atlas/exceRptPipeline_v4.6.2/LLAUR01-RNAIsoBiofluidPool-2023-08-21/metadataFiles/EXR-LLAUR1LLAUR01RNAISO170-BS.metadata.tsv	DMPExiqon1	Healthy Subject	Plasma	total cell-free biofluid RNA	miRcury biofluids (Exiqon)	Entire cardiovascular system	Not Applicable	small RNA-Seq	Human	PASS	236475	359491	0.657805	EXR-LLAUR1LLAUR01RNAISO170-BS	EXR-LLAUR1AVB5CS-AN	sample_DMPExiqon1_180_fastq
EXR-LLAUR1LLAUR01RNAISO212-BS.metadata.tsv	ftp://ftp.genboree.org/exRNA-atlas/grp/Extracellular%20RNA%20Atlas/db/exRNA%20Repository%20-%20hg19/file/exRNA-atlas/exceRptPipeline_v4.6.2/LLAUR01-RNAIsoBiofluidPool-2023-08-21/metadataFiles/EXR-LLAUR1LLAUR01RNAISO212-BS.metadata.tsv	BFPExoQuick1	Healthy Subject	Plasma	extracellular vesicle	SeraMir Kit (System Biosciences)	Entire cardiovascular system	Not Applicable	small RNA-Seq	Human	PASS	1666114	1806196	0.922444	EXR-LLAUR1LLAUR01RNAISO212-BS	EXR-LLAUR1AVB5CS-AN	sample_BFPExoQuick1_85_S118_L003_R1_001_115_180_fastq
EXR-LLAUR1LLAUR01RNAISO150-BS.metadata.tsv	ftp://ftp.genboree.org/exRNA-atlas/grp/Extracellular%20RNA%20Atlas/db/exRNA%20Repository%20-%20hg19/file/exRNA-atlas/exceRptPipeline_v4.6.2/LLAUR01-RNAIsoBiofluidPool-2023-08-21/metadataFiles/EXR-LLAUR1LLAUR01RNAISO150-BS.metadata.tsv	GFPNor_Ami1	Healthy Subject	Plasma	total cell-free biofluid RNA	Plasma/Serum Circulating and Exosomal RNA Purification Kit(Norgen Biotek)	Entire cardiovascular system	Not Applicable	small RNA-Seq	Human	FAIL	1047376	2375954	0.440823	EXR-LLAUR1LLAUR01RNAISO150-BS	EXR-LLAUR1AVB5CS-AN	sample_GFPNor_Ami1_139_fastq
EXR-LLAUR1LLAUR01RNAISO078-BS.metadata.tsv	ftp://ftp.genboree.org/exRNA-atlas/grp/Extracellular%20RNA%20Atlas/db/exRNA%20Repository%20-%20hg19/file/exRNA-atlas/exceRptPipeline_v4.6.2/LLAUR01-RNAIsoBiofluidPool-2023-08-21/metadataFiles/EXR-LLAUR1LLAUR01RNAISO078-BS.metadata.tsv	GMSNor3	Healthy Subject	Serum	total cell-free biofluid RNA	Plasma/Serum Circulating and Exosomal RNA Purification Kit(Norgen Biotek)	Entire cardiovascular system	Not Applicable	small RNA-Seq	Human	FAIL	28	32	0.875	EXR-LLAUR1LLAUR01RNAISO078-BS	EXR-LLAUR1AVB5CS-AN	sample_GMSNor3_114_S100_L003_R1_001_115_180_fastq
EXR-LLAUR1LLAUR01RNAISO094-BS.metadata.tsv	ftp://ftp.genboree.org/exRNA-atlas/grp/Extracellular%20RNA%20Atlas/db/exRNA%20Repository%20-%20hg19/file/exRNA-atlas/exceRptPipeline_v4.6.2/LLAUR01-RNAIsoBiofluidPool-2023-08-21/metadataFiles/EXR-LLAUR1LLAUR01RNAISO094-BS.metadata.tsv	BMSmiRCury1	Healthy Subject	Serum	extracellular vesicle	Other	Entire cardiovascular system	Not Applicable	small RNA-Seq	Human	PASS	135303	176783	0.765362	EXR-LLAUR1LLAUR01RNAISO094-BS	EXR-LLAUR1AVB5CS-AN	sample_BMSmiRCury1_46_S45_L005_R1_001_125_160_fastq
EXR-LLAUR1LLAUR01RNAISO107-BS.metadata.tsv	ftp://ftp.genboree.org/exRNA-atlas/grp/Extracellular%20RNA%20Atlas/db/exRNA%20Repository%20-%20hg19/file/exRNA-atlas/exceRptPipeline_v4.6.2/LLAUR01-RNAIsoBiofluidPool-2023-08-21/metadataFiles/EXR-LLAUR1LLAUR01RNAISO107-BS.metadata.tsv	SFSExoRNeasy1	Healthy Subject	Serum	extracellular vesicle	miRNeasy (Qiagen)	Entire cardiovascular system	Not Applicable	small RNA-Seq	Human	PASS	2339853	2448349	0.955686	EXR-LLAUR1LLAUR01RNAISO107-BS	EXR-LLAUR1AVB5CS-AN	sample_SFSExoRNeasy1_145_S48_L006_R1_001_125_160_fastq
EXR-LLAUR1LLAUR01RNAISO227-BS.metadata.tsv	ftp://ftp.genboree.org/exRNA-atlas/grp/Extracellular%20RNA%20Atlas/db/exRNA%20Repository%20-%20hg19/file/exRNA-atlas/exceRptPipeline_v4.6.2/LLAUR01-RNAIsoBiofluidPool-2023-08-21/metadataFiles/EXR-LLAUR1LLAUR01RNAISO227-BS.metadata.tsv	LUmiRNeasyFP2	Healthy Subject	Urine	total cell-free biofluid RNA	miRNeasy (Qiagen)	Kidney structure	Not Applicable	small RNA-Seq	Human	FAIL	248	263	0.942966	EXR-LLAUR1LLAUR01RNAISO227-BS	EXR-LLAUR1AVB5CS-AN	sample_LUmiRNeasyFP2_Idx7_S87_L003_R1_001_fastq
EXR-LLAUR1LLAUR01RNAISO118-BS.metadata.tsv	ftp://ftp.genboree.org/exRNA-atlas/grp/Extracellular%20RNA%20Atlas/db/exRNA%20Repository%20-%20hg19/file/exRNA-atlas/exceRptPipeline_v4.6.2/LLAUR01-RNAIsoBiofluidPool-2023-08-21/metadataFiles/EXR-LLAUR1LLAUR01RNAISO118-BS.metadata.tsv	BFSUltra1	Healthy Subject	Serum	extracellular vesicle	miRNeasy (Qiagen)	Entire cardiovascular system	Not Applicable	small RNA-Seq	Human	PASS	1413297	1642874	0.860259	EXR-LLAUR1LLAUR01RNAISO118-BS	EXR-LLAUR1AVB5CS-AN	sample_BFSUltra1_25_S24_L005_R1_001_125_160_fastq
EXR-LLAUR1LLAUR01RNAISO089-BS.metadata.tsv	ftp://ftp.genboree.org/exRNA-atlas/grp/Extracellular%20RNA%20Atlas/db/exRNA%20Repository%20-%20hg19/file/exRNA-atlas/exceRptPipeline_v4.6.2/LLAUR01-RNAIsoBiofluidPool-2023-08-21/metadataFiles/EXR-LLAUR1LLAUR01RNAISO089-BS.metadata.tsv	BMSExiqon2	Healthy Subject	Serum	total cell-free biofluid RNA	miRcury biofluids (Exiqon)	Entire cardiovascular system	Not Applicable	small RNA-Seq	Human	PASS	4594066	4960575	0.926116	EXR-LLAUR1LLAUR01RNAISO089-BS	EXR-LLAUR1AVB5CS-AN	sample_BMSExiqon2_11_S10_L005_R1_001_125_160_fastq
EXR-LLAUR1LLAUR01RNAISO171-BS.metadata.tsv	ftp://ftp.genboree.org/exRNA-atlas/grp/Extracellular%20RNA%20Atlas/db/exRNA%20Repository%20-%20hg19/file/exRNA-atlas/exceRptPipeline_v4.6.2/LLAUR01-RNAIsoBiofluidPool-2023-08-21/metadataFiles/EXR-LLAUR1LLAUR01RNAISO171-BS.metadata.tsv	GMPExiqon1	Healthy Subject	Plasma	total cell-free biofluid RNA	miRcury biofluids (Exiqon)	Entire cardiovascular system	Not Applicable	small RNA-Seq	Human	PASS	20546725	38188572	0.538033	EXR-LLAUR1LLAUR01RNAISO171-BS	EXR-LLAUR1AVB5CS-AN	sample_GMPExiqon1_124_fastq
EXR-LLAUR1LLAUR01RNAISO149-BS.metadata.tsv	ftp://ftp.genboree.org/exRNA-atlas/grp/Extracellular%20RNA%20Atlas/db/exRNA%20Repository%20-%20hg19/file/exRNA-atlas/exceRptPipeline_v4.6.2/LLAUR01-RNAIsoBiofluidPool-2023-08-21/metadataFiles/EXR-LLAUR1LLAUR01RNAISO149-BS.metadata.tsv	SFPNor1	Healthy Subject	Plasma	total cell-free biofluid RNA	Plasma/Serum Circulating and Exosomal RNA Purification Kit(Norgen Biotek)	Entire cardiovascular system	Not Applicable	small RNA-Seq	Human	PASS	4454997	4637600	0.960626	EXR-LLAUR1LLAUR01RNAISO149-BS	EXR-LLAUR1AVB5CS-AN	sample_SFPNor_Ami2_169_S160_L008_R1_001_125_160_fastq
EXR-LLAUR1LLAUR01RNAISO167-BS.metadata.tsv	ftp://ftp.genboree.org/exRNA-atlas/grp/Extracellular%20RNA%20Atlas/db/exRNA%20Repository%20-%20hg19/file/exRNA-atlas/exceRptPipeline_v4.6.2/LLAUR01-RNAIsoBiofluidPool-2023-08-21/metadataFiles/EXR-LLAUR1LLAUR01RNAISO167-BS.metadata.tsv	BMPExiqon1	Healthy Subject	Plasma	total cell-free biofluid RNA	miRcury biofluids (Exiqon)	Entire cardiovascular system	Not Applicable	small RNA-Seq	Human	PASS	5215927	5347119	0.975465	EXR-LLAUR1LLAUR01RNAISO167-BS	EXR-LLAUR1AVB5CS-AN	sample_BMPExiqon1_58_S95_L003_R1_001_115_180_fastq
EXR-LLAUR1LLAUR01RNAISO102-BS.metadata.tsv	ftp://ftp.genboree.org/exRNA-atlas/grp/Extracellular%20RNA%20Atlas/db/exRNA%20Repository%20-%20hg19/file/exRNA-atlas/exceRptPipeline_v4.6.2/LLAUR01-RNAIsoBiofluidPool-2023-08-21/metadataFiles/EXR-LLAUR1LLAUR01RNAISO102-BS.metadata.tsv	BMSME3	Healthy Subject	Serum	extracellular vesicle	miRNeasy (Qiagen)	Entire cardiovascular system	Not Applicable	small RNA-Seq	Human	PASS	1448981	1819387	0.796412	EXR-LLAUR1LLAUR01RNAISO102-BS	EXR-LLAUR1AVB5CS-AN	sample_BMSME3_36_S35_L005_R1_001_125_160_fastq
EXR-LLAUR1LLAUR01RNAISO076-BS.metadata.tsv	ftp://ftp.genboree.org/exRNA-atlas/grp/Extracellular%20RNA%20Atlas/db/exRNA%20Repository%20-%20hg19/file/exRNA-atlas/exceRptPipeline_v4.6.2/LLAUR01-RNAIsoBiofluidPool-2023-08-21/metadataFiles/EXR-LLAUR1LLAUR01RNAISO076-BS.metadata.tsv	GMSNor1	Healthy Subject	Serum	total cell-free biofluid RNA	Plasma/Serum Circulating and Exosomal RNA Purification Kit(Norgen Biotek)	Entire cardiovascular system	Not Applicable	small RNA-Seq	Human	PASS	2263384	2504118	0.903865	EXR-LLAUR1LLAUR01RNAISO076-BS	EXR-LLAUR1AVB5CS-AN	sample_GMSNor1_112_S62_L006_R1_001_125_160_fastq
EXR-LLAUR1LLAUR01RNAISO262-BS.metadata.tsv	ftp://ftp.genboree.org/exRNA-atlas/grp/Extracellular%20RNA%20Atlas/db/exRNA%20Repository%20-%20hg19/file/exRNA-atlas/exceRptPipeline_v4.6.2/LLAUR01-RNAIsoBiofluidPool-2023-08-21/metadataFiles/EXR-LLAUR1LLAUR01RNAISO262-BS.metadata.tsv	LUMilliporeFP1	Healthy Subject	Urine	extracellular vesicle	miRNeasy (Qiagen)	Kidney structure	Not Applicable	small RNA-Seq	Human	FAIL	26975	40046	0.6736	EXR-LLAUR1LLAUR01RNAISO262-BS	EXR-LLAUR1AVB5CS-AN	sample_LUMilliporeFP1_Idx19_S131_L004_R1_001_fastq
EXR-LLAUR1LLAUR01RNAISO113-BS.metadata.tsv	ftp://ftp.genboree.org/exRNA-atlas/grp/Extracellular%20RNA%20Atlas/db/exRNA%20Repository%20-%20hg19/file/exRNA-atlas/exceRptPipeline_v4.6.2/LLAUR01-RNAIsoBiofluidPool-2023-08-21/metadataFiles/EXR-LLAUR1LLAUR01RNAISO113-BS.metadata.tsv	BFSMillipore3	Healthy Subject	Serum	extracellular vesicle	miRNeasy (Qiagen)	Entire cardiovascular system	Not Applicable	small RNA-Seq	Human	PASS	984036	1327950	0.741019	EXR-LLAUR1LLAUR01RNAISO113-BS	EXR-LLAUR1AVB5CS-AN	sample_BFSMillipore3_21_fastq
EXR-LLAUR1LLAUR01RNAISO280-BS.metadata.tsv	ftp://ftp.genboree.org/exRNA-atlas/grp/Extracellular%20RNA%20Atlas/db/exRNA%20Repository%20-%20hg19/file/exRNA-atlas/exceRptPipeline_v4.6.2/LLAUR01-RNAIsoBiofluidPool-2023-08-21/metadataFiles/EXR-LLAUR1LLAUR01RNAISO280-BS.metadata.tsv	LUUltracentrifugeMP1	Healthy Subject	Urine	extracellular vesicle	miRNeasy (Qiagen)	Kidney structure	Not Applicable	small RNA-Seq	Human	PASS	143479	221561	0.647582	EXR-LLAUR1LLAUR01RNAISO280-BS	EXR-LLAUR1AVB5CS-AN	sample_LUUltracentrifugeMP1_Idx33_S113_L003_R1_001_fastq
EXR-LLAUR1LLAUR01RNAISO159-BS.metadata.tsv	ftp://ftp.genboree.org/exRNA-atlas/grp/Extracellular%20RNA%20Atlas/db/exRNA%20Repository%20-%20hg19/file/exRNA-atlas/exceRptPipeline_v4.6.2/LLAUR01-RNAIsoBiofluidPool-2023-08-21/metadataFiles/EXR-LLAUR1LLAUR01RNAISO159-BS.metadata.tsv	GMPNor_Ami2	Healthy Subject	Plasma	total cell-free biofluid RNA	Plasma/Serum Circulating and Exosomal RNA Purification Kit(Norgen Biotek)	Entire cardiovascular system	Not Applicable	small RNA-Seq	Human	FAIL	4	5	0.8	EXR-LLAUR1LLAUR01RNAISO159-BS	EXR-LLAUR1AVB5CS-AN	sample_GMPNor_Ami2_143_S128_L003_R1_001_115_180_fastq
EXR-LLAUR1LLAUR01RNAISO099-BS.metadata.tsv	ftp://ftp.genboree.org/exRNA-atlas/grp/Extracellular%20RNA%20Atlas/db/exRNA%20Repository%20-%20hg19/file/exRNA-atlas/exceRptPipeline_v4.6.2/LLAUR01-RNAIsoBiofluidPool-2023-08-21/metadataFiles/EXR-LLAUR1LLAUR01RNAISO099-BS.metadata.tsv	GFSME1	Healthy Subject	Serum	extracellular vesicle	miRNeasy (Qiagen)	Entire cardiovascular system	Not Applicable	small RNA-Seq	Human	PASS	911566	1268406	0.718671	EXR-LLAUR1LLAUR01RNAISO099-BS	EXR-LLAUR1AVB5CS-AN	sample_GFSME1_107_S148_L008_R1_001_125_160_fastq
EXR-LLAUR1LLAUR01RNAISO244-BS.metadata.tsv	ftp://ftp.genboree.org/exRNA-atlas/grp/Extracellular%20RNA%20Atlas/db/exRNA%20Repository%20-%20hg19/file/exRNA-atlas/exceRptPipeline_v4.6.2/LLAUR01-RNAIsoBiofluidPool-2023-08-21/metadataFiles/EXR-LLAUR1LLAUR01RNAISO244-BS.metadata.tsv	LUHomebrewMP1	Healthy Subject	Urine	total cell-free biofluid RNA	Other	Kidney structure	Not Applicable	small RNA-Seq	Human	FAIL	585	597	0.979899	EXR-LLAUR1LLAUR01RNAISO244-BS	EXR-LLAUR1AVB5CS-AN	sample_LUHomebrewMP1_Idx33_S137_L004_R1_001_fastq
EXR-LLAUR1LLAUR01RNAISO100-BS.metadata.tsv	ftp://ftp.genboree.org/exRNA-atlas/grp/Extracellular%20RNA%20Atlas/db/exRNA%20Repository%20-%20hg19/file/exRNA-atlas/exceRptPipeline_v4.6.2/LLAUR01-RNAIsoBiofluidPool-2023-08-21/metadataFiles/EXR-LLAUR1LLAUR01RNAISO100-BS.metadata.tsv	BMSME1	Healthy Subject	Serum	extracellular vesicle	miRNeasy (Qiagen)	Entire cardiovascular system	Not Applicable	small RNA-Seq	Human	PASS	1524274	1935562	0.78751	EXR-LLAUR1LLAUR01RNAISO100-BS	EXR-LLAUR1AVB5CS-AN	sample_BMSME1_34_fastq
EXR-LLAUR1LLAUR01RNAISO123-BS.metadata.tsv	ftp://ftp.genboree.org/exRNA-atlas/grp/Extracellular%20RNA%20Atlas/db/exRNA%20Repository%20-%20hg19/file/exRNA-atlas/exceRptPipeline_v4.6.2/LLAUR01-RNAIsoBiofluidPool-2023-08-21/metadataFiles/EXR-LLAUR1LLAUR01RNAISO123-BS.metadata.tsv	BMSUltra2	Healthy Subject	Serum	extracellular vesicle	miRNeasy (Qiagen)	Entire cardiovascular system	Not Applicable	small RNA-Seq	Human	PASS	5513850	5804651	0.949902	EXR-LLAUR1LLAUR01RNAISO123-BS	EXR-LLAUR1AVB5CS-AN	sample_BMSUltra2_29_S28_L005_R1_001_125_160_fastq
EXR-LLAUR1LLAUR01RNAISO079-BS.metadata.tsv	ftp://ftp.genboree.org/exRNA-atlas/grp/Extracellular%20RNA%20Atlas/db/exRNA%20Repository%20-%20hg19/file/exRNA-atlas/exceRptPipeline_v4.6.2/LLAUR01-RNAIsoBiofluidPool-2023-08-21/metadataFiles/EXR-LLAUR1LLAUR01RNAISO079-BS.metadata.tsv	SMSNor1	Healthy Subject	Serum	total cell-free biofluid RNA	Plasma/Serum Circulating and Exosomal RNA Purification Kit(Norgen Biotek)	Entire cardiovascular system	Not Applicable	small RNA-Seq	Human	PASS	12859358	13222327	0.972549	EXR-LLAUR1LLAUR01RNAISO079-BS	EXR-LLAUR1AVB5CS-AN	sample_SMSNor1_152_S54_L006_R1_001_125_160_fastq
EXR-LLAUR1LLAUR01RNAISO141-BS.metadata.tsv	ftp://ftp.genboree.org/exRNA-atlas/grp/Extracellular%20RNA%20Atlas/db/exRNA%20Repository%20-%20hg19/file/exRNA-atlas/exceRptPipeline_v4.6.2/LLAUR01-RNAIsoBiofluidPool-2023-08-21/metadataFiles/EXR-LLAUR1LLAUR01RNAISO141-BS.metadata.tsv	DFPmiRNeasy1	Healthy Subject	Plasma	total cell-free biofluid RNA	miRNeasy (Qiagen)	Entire cardiovascular system	Not Applicable	small RNA-Seq	Human	PASS	4610729	4747845	0.97112	EXR-LLAUR1LLAUR01RNAISO141-BS	EXR-LLAUR1AVB5CS-AN	sample_DFPmiRNeasy1_181_S169_L008_R1_001_125_160_fastq
EXR-LLAUR1LLAUR01RNAISO074-BS.metadata.tsv	ftp://ftp.genboree.org/exRNA-atlas/grp/Extracellular%20RNA%20Atlas/db/exRNA%20Repository%20-%20hg19/file/exRNA-atlas/exceRptPipeline_v4.6.2/LLAUR01-RNAIsoBiofluidPool-2023-08-21/metadataFiles/EXR-LLAUR1LLAUR01RNAISO074-BS.metadata.tsv	GFSNor_Ami3	Healthy Subject	Serum	total cell-free biofluid RNA	Plasma/Serum Circulating and Exosomal RNA Purification Kit(Norgen Biotek)	Entire cardiovascular system	Not Applicable	small RNA-Seq	Human	PASS	449587	561568	0.800592	EXR-LLAUR1LLAUR01RNAISO074-BS	EXR-LLAUR1AVB5CS-AN	sample_GFSNor_Ami3_117_S112_L007_R1_001_125_160_fastq
EXR-LLAUR1LLAUR01RNAISO116-BS.metadata.tsv	ftp://ftp.genboree.org/exRNA-atlas/grp/Extracellular%20RNA%20Atlas/db/exRNA%20Repository%20-%20hg19/file/exRNA-atlas/exceRptPipeline_v4.6.2/LLAUR01-RNAIsoBiofluidPool-2023-08-21/metadataFiles/EXR-LLAUR1LLAUR01RNAISO116-BS.metadata.tsv	BMSMillipore3	Healthy Subject	Serum	extracellular vesicle	miRNeasy (Qiagen)	Entire cardiovascular system	Not Applicable	small RNA-Seq	Human	PASS	1289592	1730894	0.745044	EXR-LLAUR1LLAUR01RNAISO116-BS	EXR-LLAUR1AVB5CS-AN	sample_BMSMillipore3_24_S23_L005_R1_001_125_160_fastq
EXR-LLAUR1LLAUR01RNAISO111-BS.metadata.tsv	ftp://ftp.genboree.org/exRNA-atlas/grp/Extracellular%20RNA%20Atlas/db/exRNA%20Repository%20-%20hg19/file/exRNA-atlas/exceRptPipeline_v4.6.2/LLAUR01-RNAIsoBiofluidPool-2023-08-21/metadataFiles/EXR-LLAUR1LLAUR01RNAISO111-BS.metadata.tsv	BFSMillipore1	Healthy Subject	Serum	extracellular vesicle	miRNeasy (Qiagen)	Entire cardiovascular system	Not Applicable	small RNA-Seq	Human	PASS	595995	870098	0.684975	EXR-LLAUR1LLAUR01RNAISO111-BS	EXR-LLAUR1AVB5CS-AN	sample_BFSMillipore1_19_S18_L005_R1_001_125_160_fastq
